,candidate_name,party,vote_count,pct,state,office_x,district,incumbent_from_results,last_name_x,Ballotpedia Page,State,District,Campaign Twitter,Official Twitter,Personal Twitter,Party,Incumbent?,Percent of Votes,office_y,Campaign Twitter_handle,Official Twitter_handle,Personal Twitter_handle,last_name_y,_m_full,_m_last,no_twitter
542,Eric Mulder,Libertarian,5531.0,0.02,Colorado,house,6,False,Mulder,https://ballotpedia.org/Eric_Mulder,Colorado,6.0,https://www.twitter.com/MulderForCO,,https://www.twitter.com/AgentMulder303,Libertarian Party,False,0.016,house,@MulderForCO,,@AgentMulder303,Mulder,both,,
543,Eric Schmitt,Republican,1143706.0,0.554,Missouri,senate,,False,Schmitt,,,,https://www.twitter.com/schmitt4senate,https://www.twitter.com/agericschmitt,https://www.twitter.com/Eric_Schmitt,,,,senate,@schmitt4senate,@agericschmitt,@Eric_Schmitt,Schmitt,both,,
544,Eric Sorensen,Democrat,119450.0,0.518,Illinois,house,17,False,Sorensen,https://ballotpedia.org/Eric_Sorensen,Illinois,17.0,https://www.twitter.com/ERICSORENSEN,,,Democratic Party,False,0.517,house,@ERICSORENSEN,,,Sorensen,both,,
545,Eric Swalwell,Democrat,137612.0,0.693,California,house,14,True,Swalwell,https://ballotpedia.org/Eric_Swalwell,California,14.0,https://www.twitter.com/ericswalwell,https://www.twitter.com/RepSwalwell,,Democratic Party,True,0.657,house,@ericswalwell,@RepSwalwell,,Swalwell,both,,
547,Erik Aadland,Republican,150510.0,0.414,Colorado,house,7,False,Aadland,https://ballotpedia.org/Erik_Aadland,Colorado,7.0,https://www.twitter.com/AadlandforCO,,,Republican Party,False,0.41,house,@AadlandforCO,,,Aadland,both,,
548,Erik Gerhardt,Libertarian,72863.0,0.014,Pennsylvania,senate,,False,Gerhardt,,,,https://www.twitter.com/Erik4Senate,,https://www.twitter.com/ErikG07669794,,,,senate,@Erik4Senate,,@ErikG07669794,Gerhardt,both,,
549,Erik Olsen,Republican,101890.0,0.269,Wisconsin,house,2,False,Olsen,https://ballotpedia.org/Erik_Olsen,Wisconsin,2.0,,,,Republican Party,False,0.269,house,,,,Olsen,both,,
550,Erin Houchin,Republican,143166.0,0.636,Indiana,house,9,False,Houchin,https://ballotpedia.org/Erin_Houchin,Indiana,9.0,https://www.twitter.com/Erin_Houchin,,,Republican Party,False,0.642,house,@Erin_Houchin,,,Houchin,both,,
551,Ervin Yen,Independent,15653.0,0.014,Oklahoma,governor,,False,Yen,,,,https://www.twitter.com/Yen4gov,,,,,,governor,@Yen4gov,,,Yen,both,,
552,Esther King,Republican,111217.0,0.482,Illinois,house,17,False,King,https://ballotpedia.org/Esther_Joy_King,Illinois,17.0,https://www.twitter.com/esther4congress,,https://www.twitter.com/estherjoyking,Republican Party,False,0.483,house,@esther4congress,,@estherjoyking,King,both,,
553,Ethan Osborne,Independent,10111.0,0.039,Kentucky,house,4,False,Osborne,https://ballotpedia.org/Ethan_Osborne,Kentucky,4.0,https://www.twitter.com/Oz2022us,,https://www.twitter.com/KYPirateParty,Independent,False,0.039,house,@Oz2022us,,@KYPirateParty,Osborne,both,,
555,Evan McMullin,Unaffiliated,459958.0,0.427,Utah,senate,,False,McMullin,,,,https://www.twitter.com/evanmcmullin,,,,,,senate,@evanmcmullin,,,McMullin,both,,
557,Evangeline Hundley,Democrat,83299.0,0.345,South Carolina,house,5,False,Hundley,https://ballotpedia.org/Evangeline_Hundley,South Carolina,5.0,https://www.twitter.com/district5eva,,,Democratic Party,False,0.34,house,@district5eva,,,Hundley,both,,
558,Evelyn Rogers,Independent,9721.0,0.042,Oklahoma,house,1,False,Rogers,https://ballotpedia.org/Evelyn_Rogers,Oklahoma,1.0,,,,Independent,False,0.042,house,,,,Rogers,both,,
559,Ezra Scott,U.S. Taxpayers Party,3162.0,0.01,Michigan,house,5,False,Scott,https://ballotpedia.org/Ezra_Scott,Michigan,5.0,https://www.twitter.com/EzraforCongress,,,U.S. Taxpayers Party,False,0.01,house,@EzraforCongress,,,Scott,both,,
560,Feena Bonoan,Libertarian,4915.0,0.012,Hawaii,senate,,False,Bonoan,,,,,,,,,,senate,,,,Bonoan,both,,
562,Francis Conole,Democrat,131908.0,0.495,New York,house,22,False,Conole,https://ballotpedia.org/Francis_Conole,New York,22.0,https://www.twitter.com/FDConole,,,Democratic Party,False,0.492,house,@FDConole,,,Conole,both,,
563,Francisco Lopez,Independent,11180.0,0.054,Texas,house,23,False,Lopez,https://ballotpedia.org/Francisco_Lopez_(Texas),Texas,23.0,https://www.twitter.com/usborderpatriot,,,Independent,False,0.047,house,@usborderpatriot,,,Lopez,both,,
564,Frank Atwood,Approval Voting,11354.0,0.005,Colorado,senate,,False,Atwood,,,,,,,,,,senate,,,,Atwood,both,,
566,Frank Craft,Libertarian,6163.0,0.018,Florida,house,13,False,Craft,https://ballotpedia.org/Frank_Craft,Florida,13.0,https://www.twitter.com/Frank_Craft,,,Libertarian Party,False,0.018,house,@Frank_Craft,,,Craft,both,,
567,Frank Lucas,Republican,147418.0,0.745,Oklahoma,house,3,True,Lucas,https://ballotpedia.org/Frank_Lucas,Oklahoma,3.0,https://www.twitter.com/FrankDLucas,https://www.twitter.com/RepFrankLucas,,Republican Party,True,0.745,house,@FrankDLucas,@RepFrankLucas,,Lucas,both,,
568,Frank Mrvan,Democrat,112656.0,0.528,Indiana,house,1,True,Mrvan,https://ballotpedia.org/Frank_Mrvan_(Indiana_congressional_member),Indiana,1.0,https://www.twitter.com/mrvan4congress,https://www.twitter.com/RepMrvan,https://www.twitter.com/Fjmrvan,Democratic Party,True,0.528,house,@mrvan4congress,@RepMrvan,@Fjmrvan,Mrvan,both,,
569,Frank Pallone Jr.,Democrat,106238.0,0.574,New Jersey,house,6,True,Jr.,https://ballotpedia.org/Frank_Pallone_Jr.,New Jersey,6.0,https://www.twitter.com/pallonefornj,https://www.twitter.com/FrankPallone,,Democratic Party,True,0.569,house,@pallonefornj,@FrankPallone,,Jr.,both,,
570,Frank Pallotta,Republican,117873.0,0.443,New Jersey,house,5,False,Pallotta,https://ballotpedia.org/Frank_Pallotta,New Jersey,5.0,https://www.twitter.com/FrankPallottaNJ,,https://www.twitter.com/FTPallotta,Republican Party,False,0.449,house,@FrankPallottaNJ,,@FTPallotta,Pallotta,both,,
573,Frederica Wilson,Democrat,133442.0,0.718,Florida,house,24,True,Wilson,https://ballotpedia.org/Frederica_Wilson,Florida,24.0,,https://www.twitter.com/RepWilson,,Democratic Party,True,0.718,house,,@RepWilson,,Wilson,both,,
574,French Hill,Republican,147975.0,0.6,Arkansas,house,2,True,Hill,https://ballotpedia.org/French_Hill,Arkansas,2.0,https://www.twitter.com/ElectFrench,https://www.twitter.com/RepFrenchHill,,Republican Party,True,0.601,house,@ElectFrench,@RepFrenchHill,,Hill,both,,
575,Gabriel Vasquez,Democrat,96985.0,0.503,New Mexico,house,2,False,Vasquez,https://ballotpedia.org/Gabriel_Vasquez,New Mexico,2.0,https://www.twitter.com/gabe_nm,,,Democratic Party,False,0.503,house,@gabe_nm,,,Vasquez,both,,
580,Gary Buchanan,Independent,47195.0,0.219,Montana,house,2,False,Buchanan,https://ballotpedia.org/Gary_Buchanan,Montana,2.0,https://www.twitter.com/BuchananForMT,,,Independent,False,0.218,house,@BuchananForMT,,,Buchanan,both,,
584,Gary Josephson,Democrat,104613.0,0.428,Ohio,house,15,False,Josephson,https://ballotpedia.org/Gary_Josephson,Ohio,15.0,https://www.twitter.com/josephson4rep,,,Democratic Party,False,0.393,house,@josephson4rep,,,Josephson,both,,
586,Gary Nation,American Constitution,2188.0,0.006,Colorado,house,2,False,Nation,https://ballotpedia.org/Gary_Nation,Colorado,2.0,,,,American Constitution Party,False,0.004,house,,,,Nation,both,,
587,Gary Palmer,Republican,154233.0,0.837,Alabama,house,6,True,Palmer,https://ballotpedia.org/Gary_Palmer,Alabama,6.0,https://www.twitter.com/Palmer4Alabama,https://www.twitter.com/USRepGaryPalmer,,Republican Party,True,0.847,house,@Palmer4Alabama,@USRepGaryPalmer,,Palmer,both,,
589,Gary Snyder,Democrat,60577.0,0.301,Indiana,house,3,False,Snyder,https://ballotpedia.org/Gary_Snyder_(Indiana),Indiana,3.0,https://www.twitter.com/SnyderforIN03,,,Democratic Party,False,0.362,house,@SnyderforIN03,,,Snyder,both,,
591,Gary Walkowicz,Working Class Party,8046.0,0.029,Michigan,house,12,False,Walkowicz,https://ballotpedia.org/Gary_Walkowicz,Michigan,12.0,,,,Working Class Party,False,0.03,house,,,,Walkowicz,both,,
592,Gavin Goodman,Libertarian,3212.0,0.017,Alabama,house,7,False,Goodman,https://ballotpedia.org/Gavin_Goodman,Alabama,7.0,,,,Libertarian Party,False,0.016,house,,,,Goodman,both,,
593,Gavin Maple,Libertarian,4240.0,0.024,Indiana,house,7,False,Maple,https://ballotpedia.org/Gavin_Maple,Indiana,7.0,,,,Libertarian Party,False,0.024,house,,,,Maple,both,,
594,Gavin Newsom,Democrat,6470099.0,0.592,California,governor,,True,Newsom,,,,https://www.twitter.com/GavinNewsom,,,,,,governor,@GavinNewsom,,,Newsom,both,,
596,Geoff Diehl,Republican,859433.0,0.346,Massachusetts,governor,,False,Diehl,,,,https://www.twitter.com/DiehlForMA,,https://www.twitter.com/RepGeoffDiehl,,,,governor,@DiehlForMA,,@RepGeoffDiehl,Diehl,both,,
597,Geoff Young,Democrat,83005.0,0.336,Kentucky,house,6,False,Young,https://ballotpedia.org/Geoff_Young,Kentucky,6.0,,,,Democratic Party,False,0.349,house,,,,Young,both,,
599,George Devolder-Santos,Republican,142472.0,0.541,New York,house,3,False,Devolder-Santos,https://ballotpedia.org/George_Devolder-Santos,New York,3.0,https://www.twitter.com/Santos4Congress,,,Republican Party,False,0.542,house,@Santos4Congress,,,Devolder-Santos,both,,
600,George Flinn Jr.,Independent,3348.0,0.025,Tennessee,house,9,False,Jr.,https://ballotpedia.org/George_Flinn_Jr.,Tennessee,9.0,,,,Independent,False,0.025,house,,,,Jr.,both,,
602,George Logan,Republican,125834.0,0.496,Connecticut,house,5,False,Logan,https://ballotpedia.org/George_Logan_(Connecticut),Connecticut,5.0,https://www.twitter.com/GSLoganCT,https://www.twitter.com/SenGeorgeLogan,,Republican Party,False,0.496,house,@GSLoganCT,@SenGeorgeLogan,,Logan,both,,
603,George Zsidisin,Libertarian,6192.0,0.028,Missouri,house,1,False,Zsidisin,https://ballotpedia.org/George_Zsidisin,Missouri,1.0,,,,Libertarian Party,False,0.028,house,,,,Zsidisin,both,,
604,Gerald Connolly,Democrat,193190.0,0.667,Virginia,house,11,True,Connolly,https://ballotpedia.org/Gerald_Connolly,Virginia,11.0,https://www.twitter.com/ElectConnolly,https://www.twitter.com/GerryConnolly,,Democratic Party,True,0.662,house,@ElectConnolly,@GerryConnolly,,Connolly,both,,
605,Gerald Malloy,Republican,80468.0,0.28,Vermont,senate,,False,Malloy,,,,https://www.twitter.com/GeraldMalloyVT,,,,,,senate,@GeraldMalloyVT,,,Malloy,both,,
607,Glenn Grothman,Republican,239231.0,0.949,Wisconsin,house,6,True,Grothman,https://ballotpedia.org/Glenn_Grothman,Wisconsin,6.0,https://www.twitter.com/GrothmanforWI,https://www.twitter.com/RepGrothman,,Republican Party,True,0.824,house,@GrothmanforWI,@RepGrothman,,Grothman,both,,
608,Glenn Ivey,Democrat,144168.0,0.901,Maryland,house,4,False,Ivey,https://ballotpedia.org/Glenn_Ivey,Maryland,4.0,,,,Democratic Party,False,0.896,house,,,,Ivey,both,,
609,Glenn Thompson,Republican,213373.0,0.699,Pennsylvania,house,15,True,Thompson,https://ballotpedia.org/Glenn_Thompson_(Pennsylvania),Pennsylvania,15.0,https://www.twitter.com/GT_TeamGT,https://www.twitter.com/CongressmanGT,,Republican Party,True,0.704,house,@GT_TeamGT,@CongressmanGT,,Thompson,both,,
610,Glenn Wright,Democrat,83687.0,0.295,Utah,house,3,False,Wright,https://ballotpedia.org/Glenn_J._Wright,Utah,3.0,,,,Democratic Party,False,0.274,house,,,,Wright,both,,
612,Grace Meng,Democrat,79506.0,0.632,New York,house,6,True,Meng,https://ballotpedia.org/Grace_Meng,New York,6.0,https://www.twitter.com/Grace4NY,https://www.twitter.com/RepGraceMeng,,Democratic Party,True,0.632,house,@Grace4NY,@RepGraceMeng,,Meng,both,,
613,Grace Napolitano,Democrat,91472.0,0.595,California,house,31,True,Napolitano,https://ballotpedia.org/Grace_Napolitano,California,31.0,https://www.twitter.com/grace4congress,https://www.twitter.com/gracenapolitano,,Democratic Party,True,0.55,house,@grace4congress,@gracenapolitano,,Napolitano,both,,
614,Greg Abbott,Republican,4437099.0,0.548,Texas,governor,,True,Abbott,,,,,,https://www.twitter.com/GregAbbott_TX,,,,governor,,,@GregAbbott_TX,Abbott,both,,
615,Greg Casar,Democrat,129599.0,0.726,Texas,house,35,False,Casar,https://ballotpedia.org/Gregorio_Casar,Texas,35.0,https://www.twitter.com/GregCasar,,,Democratic Party,False,0.749,house,@GregCasar,,,Casar,both,,
616,Greg Landsman,Democrat,155774.0,0.529,Ohio,house,1,False,Landsman,https://ballotpedia.org/Greg_Landsman,Ohio,1.0,https://www.twitter.com/votelandsman,https://www.twitter.com/GregLandsman,https://www.twitter.com/greglandsman1,Democratic Party,False,0.525,house,@votelandsman,@GregLandsman,@greglandsman1,Landsman,both,,
618,Greg Pence,Republican,130686.0,0.675,Indiana,house,6,True,Pence,https://ballotpedia.org/Greg_Pence,Indiana,6.0,https://www.twitter.com/GregPenceIN,https://www.twitter.com/RepGregPence,,Republican Party,True,0.68,house,@GregPenceIN,@RepGregPence,,Pence,both,,
619,Greg Stanton,Democrat,148941.0,0.561,Arizona,house,4,True,Stanton,https://ballotpedia.org/Greg_Stanton,Arizona,4.0,https://www.twitter.com/gregstantonaz,https://www.twitter.com/repgregstanton,,Democratic Party,True,0.571,house,@gregstantonaz,@repgregstanton,,Stanton,both,,
620,Greg Steube,Republican,222483.0,0.638,Florida,house,17,True,Steube,https://ballotpedia.org/Greg_Steube,Florida,17.0,https://www.twitter.com/gregsteube,https://www.twitter.com/RepGregSteube,,Republican Party,True,0.638,house,@gregsteube,@RepGregSteube,,Steube,both,,
622,Gregory Coll,Republican,47965.0,0.182,Maryland,house,8,False,Coll,https://ballotpedia.org/Gregory_Coll,Maryland,8.0,https://www.twitter.com/CollforCongress,,,Republican Party,False,0.218,house,@CollforCongress,,,Coll,both,,
623,Gregory Maxwell,Libertarian,6101.0,0.028,Arkansas,house,4,False,Maxwell,https://ballotpedia.org/Gregory_Maxwell,Arkansas,4.0,https://www.twitter.com/GregoryMaxwell,,,Libertarian Party,False,0.028,house,@GregoryMaxwell,,,Maxwell,both,,
624,Gregory Meeks,Democrat,97981.0,0.751,New York,house,5,True,Meeks,https://ballotpedia.org/Gregory_Meeks,New York,5.0,https://www.twitter.com/GregMeeksNYC,https://www.twitter.com/repgregorymeeks,,Democratic Party,True,0.752,house,@GregMeeksNYC,@repgregorymeeks,,Meeks,both,,
625,Gregory Murphy,Republican,166520.0,0.669,North Carolina,house,3,True,Murphy,https://ballotpedia.org/Gregory_Murphy,North Carolina,3.0,https://www.twitter.com/GregMurphyMD,https://www.twitter.com/RepGregMurphy,https://www.twitter.com/GMMD4Greenville,Republican Party,True,0.67,house,@GregMurphyMD,@RepGregMurphy,@GMMD4Greenville,Murphy,both,,
626,Gregory Sobocinski,Independent,1116.0,0.004,New Jersey,house,3,False,Sobocinski,https://ballotpedia.org/Gregory_Sobocinski,New Jersey,3.0,,,,God Save America,False,0.004,house,,,,Sobocinski,both,,
627,Gretchen Whitmer,Democrat,2430505.0,0.545,Michigan,governor,,True,Whitmer,,,,,,https://www.twitter.com/gretchenwhitmer,,,,governor,,,@gretchenwhitmer,Whitmer,both,,
629,Gus Bilirakis,Republican,226601.0,0.704,Florida,house,12,True,Bilirakis,https://ballotpedia.org/Gus_Bilirakis,Florida,12.0,https://www.twitter.com/Bilirakis,https://www.twitter.com/RepGusBilirakis,,Republican Party,True,0.704,house,@Bilirakis,@RepGusBilirakis,,Bilirakis,both,,
630,Guy Ciarrocchi,Republican,135909.0,0.417,Pennsylvania,house,6,False,Ciarrocchi,https://ballotpedia.org/Guy_Ciarrocchi,Pennsylvania,6.0,https://www.twitter.com/guyciarrocchi,,,Republican Party,False,0.437,house,@guyciarrocchi,,,Ciarrocchi,both,,
633,Guy Reschenthaler,Republican,230848.0,0.998,Pennsylvania,house,14,True,Reschenthaler,https://ballotpedia.org/Guy_Reschenthaler,Pennsylvania,14.0,https://www.twitter.com/reschenthaler,https://www.twitter.com/GReschenthaler,,Republican Party,True,1.0,house,@reschenthaler,@GReschenthaler,,Reschenthaler,both,,
634,Gwen Moore,Democrat,191955.0,0.753,Wisconsin,house,4,True,Moore,https://ballotpedia.org/Gwen_Moore,Wisconsin,4.0,https://www.twitter.com/Gwen4Congress,https://www.twitter.com/RepGwenMoore,,Democratic Party,True,0.754,house,@Gwen4Congress,@RepGwenMoore,,Moore,both,,
636,Hakeem Jeffries,Democrat,93295.0,0.723,New York,house,8,True,Jeffries,https://ballotpedia.org/Hakeem_Jeffries,New York,8.0,https://www.twitter.com/hakeemjeffries,https://www.twitter.com/RepJeffries,,Democratic Party,True,0.723,house,@hakeemjeffries,@RepJeffries,,Jeffries,both,,
637,Hal Rogers,Republican,177712.0,0.822,Kentucky,house,5,True,Rogers,https://ballotpedia.org/Hal_Rogers,Kentucky,5.0,https://www.twitter.com/HalRogersKY5,https://www.twitter.com/RepHalRogers,,Republican Party,True,0.823,house,@HalRogersKY5,@RepHalRogers,,Rogers,both,,
638,Haley Stevens,Democrat,224537.0,0.613,Michigan,house,11,True,Stevens,https://ballotpedia.org/Haley_Stevens,Michigan,11.0,https://www.twitter.com/HaleyLive,https://www.twitter.com/RepHaleyStevens,,Democratic Party,True,0.611,house,@HaleyLive,@RepHaleyStevens,,Stevens,both,,
640,Hank Johnson,Democrat,216332.0,0.785,Georgia,house,4,True,Johnson,https://ballotpedia.org/Hank_Johnson,Georgia,4.0,https://www.twitter.com/ReElectHank,https://www.twitter.com/RepHankJohnson,,Democratic Party,True,0.801,house,@ReElectHank,@RepHankJohnson,,Johnson,both,,
641,Hank Linderman,Democrat,66769.0,0.281,Kentucky,house,2,False,Linderman,https://ballotpedia.org/Hank_Linderman,Kentucky,2.0,https://www.twitter.com/hank4ky,,,Democratic Party,False,0.268,house,@hank4ky,,,Linderman,both,,
642,Hank Schroeder,Independent,905.0,0.003,New Jersey,house,4,False,Schroeder,https://ballotpedia.org/Hank_Schroeder,New Jersey,4.0,https://www.twitter.com/hank_schroeder,,,Independent,False,0.004,house,@hank_schroeder,,,Schroeder,both,,
643,Harriet Hageman,Republican,132206.0,0.682,Wyoming,house,at large,False,Hageman,https://ballotpedia.org/Harriet_Hageman,Wyoming,1.0,HagemanforWY,,,Republican Party,,,house,HagemanforWY,,,Hageman,both,,
647,Heather Mizeur,Democrat,126511.0,0.431,Maryland,house,1,False,Mizeur,https://ballotpedia.org/Heather_Mizeur,Maryland,1.0,https://www.twitter.com/HeatherMizeur,,,Democratic Party,False,0.375,house,@HeatherMizeur,,,Mizeur,both,,
648,Hector Roos,Libertarian,19299.0,0.002,Florida,governor,,False,Roos,,,,https://www.twitter.com/roosforflorida,,,,,,governor,@roosforflorida,,,Roos,both,,
649,Heidi Campbell,Democrat,93375.0,0.423,Tennessee,house,5,False,Campbell,https://ballotpedia.org/Heidi_Campbell,Tennessee,5.0,https://www.twitter.com/Campbell4TN,,,Democratic Party,False,0.426,house,@Campbell4TN,,,Campbell,both,,
650,Heidi Ganahl,Republican,983040.0,0.392,Colorado,governor,,False,Ganahl,,,,https://www.twitter.com/heidiganahl,,,,,,governor,@heidiganahl,,,Ganahl,both,,
654,Henry Cuellar,Democrat,93803.0,0.567,Texas,house,28,True,Cuellar,https://ballotpedia.org/Henry_Cuellar,Texas,28.0,https://www.twitter.com/CuellarCampaign,https://www.twitter.com/RepCuellar,,Democratic Party,True,0.578,house,@CuellarCampaign,@RepCuellar,,Cuellar,both,,
655,Henry Martin,Democrat,72253.0,0.275,Missouri,house,6,False,Martin,https://ballotpedia.org/Henry_Martin,Missouri,6.0,https://www.twitter.com/hmforcongress,,,Democratic Party,False,0.278,house,@hmforcongress,,,Martin,both,,
656,Henry McMaster,Republican,988501.0,0.58,South Carolina,governor,,True,McMaster,,,,,,,,,,governor,,,,McMaster,both,,
657,Herb Jones,Democrat,147229.0,0.43,Virginia,house,1,False,Jones,https://ballotpedia.org/Herb_Jones_(Virginia),Virginia,1.0,https://www.twitter.com/herb4virginia,,,Democratic Party,False,0.423,house,@herb4virginia,,,Jones,both,,
658,Herschel Walker,Republican,1908442.0,0.485,Georgia,senate,,False,Walker,,,,https://www.twitter.com/TeamHerschel,,https://www.twitter.com/HerschelWalker,,,,senate,@TeamHerschel,,@HerschelWalker,Walker,both,,
659,Hillary Scholten,Democrat,185989.0,0.549,Michigan,house,3,False,Scholten,https://ballotpedia.org/Hillary_Scholten,Michigan,3.0,https://www.twitter.com/HillaryScholten,,,Democratic Party,False,0.548,house,@HillaryScholten,,,Scholten,both,,
664,Hugh McTavish,Independence,18156.0,0.007,Minnesota,governor,,False,McTavish,,,,https://www.twitter.com/McTavish4MN,,,,,,governor,@McTavish4MN,,,McTavish,both,,
665,Hung Cao,Republican,138163.0,0.467,Virginia,house,10,False,Cao,https://ballotpedia.org/Hung_Cao,Virginia,10.0,https://www.twitter.com/hungcaocongress,,,Republican Party,False,0.47,house,@hungcaocongress,,,Cao,both,,
